# FINAL TIMESERIES OF HAT-P-32 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2458107.642410845, -0.03310805169334852, 0.9953397968525054, 0.0059095063396964916, 1.0, 1.0286392203426198
2458107.644492368, -0.03213990506644837, 1.0095768858876493, 0.00590951030891273, 1.0, 1.0286986749551033
2458107.6465742276, -0.031171602064586523, 0.9981820303400254, 0.005909513399114899, 1.0, 1.028744965228811
2458107.6486683777, -0.030197582496604453, 0.9989518467872245, 0.005909515624668865, 0.9999385869656342, 1.0287783046148915
2458107.6507493225, -0.029229704869292134, 1.002309002603913, 0.005909516915377658, 0.9989233237740024, 1.0287976402626768
2458107.652832223, -0.02826091758153787, 1.0055267842524773, 0.005909517358352716, 0.9971288584853464, 1.0288042763967062
2458107.6549133877, -0.027292937725718752, 1.0006392753375626, 0.00590951687508929, 0.9947768309724971, 1.0287970367115669
2458107.656996011, -0.02632427952311292, 0.9919697376814395, 0.005909515543898023, 0.9920083983006149, 1.0287770946276544
2458107.659079143, -0.025355384592206348, 0.9867738138736093, 0.005909513277460935, 0.9889571730897908, 1.0287431428511031
2458107.661160435, -0.024387345391872678, 0.9829422646324969, 0.005909510145791401, 0.9857726755753128, 1.0286962315051935
2458107.663242965, -0.02341873050643073, 0.9804268347041708, 0.005909506134332575, 0.9826321739794339, 1.0286361443032817
2458107.6653240602, -0.0224507829218987, 0.9717272998674785, 0.005909501183056567, 0.9798169093719488, 1.028561984466093
2458107.6674163123, -0.021477646157716968, 0.9755057576950272, 0.005909495351755478, 0.9780090358123391, 1.0284746504566133
2458107.6694975346, -0.020509639445256217, 0.9821062763979364, 0.005909488614898311, 0.9768679878437219, 1.028373763273986
2458107.671577993, -0.01954198815012531, 0.9751813135772194, 0.005909480986029131, 0.9759147853308375, 1.0282595296576387
2458107.6736591114, -0.018574029736302317, 0.9780068070876947, 0.0059094725207162494, 0.9750908916928615, 1.0281327859305174
2458107.6757404725, -0.017605958481267336, 0.9787210660022476, 0.005909463055459025, 0.9743679744157713, 1.0279910891956492
2458107.677833465, -0.016632477345632585, 0.9734883779869856, 0.00590945263951214, 0.9737248774473255, 1.0278351827592733
2458107.679906956, -0.015668066607533226, 0.9709088208468358, 0.005909441415538547, 0.973158239117209, 1.0276672078968765
2458107.6819993467, -0.014694865300777266, 0.9743242825901414, 0.005909429164189743, 0.9726481664532055, 1.0274838885945219
2458107.6840801407, -0.013727057847270463, 0.9684542031845307, 0.005909416028585845, 0.9721951884392458, 1.0272873739166621
2458107.6861607498, -0.012759336378334013, 0.9675569293199602, 0.005909401970005686, 0.9717905934149657, 1.027077092244535
2458107.6882421337, -0.011791254510593902, 0.9689015608498726, 0.005909387045799136, 0.9714295172465977, 1.0268539094908298
2458107.6903235293, -0.010823167228208308, 0.9729927662918549, 0.0059093710675481555, 0.9711082260802519, 1.0266150172523385
2458107.692405457, -0.009854832388230983, 0.9725700450098675, 0.005909354191444726, 0.970823398928948, 1.0263627607906007
2458107.6944988198, -0.008881179066869721, 0.9734148556495067, 0.005909336168703159, 0.9705710917224324, 1.026093432542104
2458107.696579602, -0.0079133770280084, 0.9688308056160341, 0.00590931732024862, 0.9703518498871706, 1.0258118397308682
2458107.698660315, -0.006945607260434222, 0.9735896919067363, 0.005909297503953574, 0.9701621165678097, 1.0255158699052376
2458107.7007410275, -0.005977837709445849, 0.9628178325039252, 0.0059092767909222094, 0.9700002487457159, 1.0252065969306345
2458107.702821555, -0.005010154143027801, 0.975667941784854, 0.00590925497343324, 0.9698648957292503, 1.0248809326323303
2458107.7049145587, -0.004036667809333372, 0.9782652947343883, 0.005909232002501926, 0.9697543401375281, 1.0245381616819726
2458107.7069952944, -0.003068887429054007, 0.9660249336114659, 0.0059092081279409105, 0.9696689914731855, 1.024182026900715
2458107.7090767594, -0.0021007678753812986, 0.9644063590753859, 0.005909183255940309, 0.9696073866213035, 1.0238111435287582
2458107.711195375, -0.0011153691050278247, 0.9824178677634328, 0.005909156843188357, 0.9695688256596675, 1.0234174302970924
2458107.713242872, -0.0001630484039595037, 0.9705886076449399, 0.005909130302104747, 0.9695541871674112, 1.0230219548691224
2458107.715324047, 0.0008049362167476537, 0.9617708532412664, 0.005909102401878963, 0.9695619934542884, 1.0226063903888882
2458107.717404725, 0.001772689740385358, 0.9578386479927982, 0.005909073217180867, 0.9695927095320763, 1.022171872669821
2458107.719497393, 0.0027460199157039455, 0.9654815218360617, 0.005909042763434566, 0.9696471313550784, 1.021718655229388
2458107.7215779778, 0.003713730122177794, 0.9731960785239655, 0.005909011416991347, 0.9697249412272079, 1.021252359967012
2458107.7236596397, 0.004681941291652114, 0.9795054519555138, 0.005908978936697904, 0.9698270523655759, 1.0207694199567294
2458107.725740618, 0.005649834513143437, 0.9794893779029418, 0.005908945433371439, 0.9699542192653753, 1.020271505266853
2458107.727821921, 0.006617878694951007, 0.967081526813882, 0.005908910647494291, 0.9701075434224666, 1.0197547837707677
2458107.729941474, 0.007603713452559169, 0.9750661254130962, 0.005908874059667222, 0.9702918779615052, 1.0192115745841477
2458107.7319873846, 0.008555296245740363, 0.972046877881483, 0.005908837438687955, 0.970498316339961, 1.0186681595840275
2458107.734079543, 0.009528389476172405, 0.9713327978598163, 0.005908798851888405, 0.9707402344214255, 1.0180958838125551
